id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
27,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",26-03-2019 01:00:00,PM10,NA,NA,NA,NA
28,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",26-03-2019 01:00:00,NO2,NA,NA,NA,NA
29,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",26-03-2019 01:00:00,NH3,NA,NA,NA,NA
30,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",26-03-2019 01:00:00,SO2,NA,NA,NA,NA
31,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",26-03-2019 01:00:00,CO,20,79,45,NA
32,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",26-03-2019 01:00:00,OZONE,1,60,8,NA
33,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",26-03-2019 01:00:00,PM2.5,92,368,250,NA
34,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",26-03-2019 01:00:00,PM10,115,428,192,NA
35,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",26-03-2019 01:00:00,NO2,12,98,31,NA
36,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",26-03-2019 01:00:00,NH3,4,7,5,NA
37,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",26-03-2019 01:00:00,SO2,23,62,32,NA
38,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",26-03-2019 01:00:00,CO,24,117,78,NA
39,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",26-03-2019 01:00:00,OZONE,9,136,41,NA
40,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",26-03-2019 01:00:00,PM2.5,NA,NA,NA,NA
41,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",26-03-2019 01:00:00,NO2,3,87,50,NA
42,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",26-03-2019 01:00:00,SO2,9,27,15,NA
43,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",26-03-2019 01:00:00,CO,2,157,66,NA
44,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",26-03-2019 01:00:00,OZONE,9,90,29,NA
45,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26-03-2019 01:00:00,PM2.5,143,395,315,NA
46,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26-03-2019 01:00:00,NO2,66,144,96,NA
47,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26-03-2019 01:00:00,SO2,12,57,27,NA
48,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26-03-2019 01:00:00,CO,13,35,19,NA
49,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26-03-2019 01:00:00,OZONE,44,240,60,NA
50,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",26-03-2019 01:00:00,PM2.5,52,167,99,NA
51,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",26-03-2019 01:00:00,NO2,32,104,72,NA
52,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",26-03-2019 01:00:00,SO2,46,69,58,NA
53,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",26-03-2019 01:00:00,CO,57,97,82,NA
54,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",26-03-2019 01:00:00,OZONE,49,267,111,NA
55,India,Delhi,Delhi,"Alipur, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,45,290,154,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",26-03-2019 01:00:00,PM10,69,175,130,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",26-03-2019 01:00:00,NO2,35,97,58,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",26-03-2019 01:00:00,NH3,4,8,5,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",26-03-2019 01:00:00,SO2,24,55,40,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",26-03-2019 01:00:00,CO,15,35,24,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",26-03-2019 01:00:00,OZONE,1,64,28,NA
62,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,53,301,154,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",26-03-2019 01:00:00,PM10,124,371,174,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",26-03-2019 01:00:00,NO2,37,131,84,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",26-03-2019 01:00:00,NH3,8,19,11,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",26-03-2019 01:00:00,SO2,11,35,24,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",26-03-2019 01:00:00,CO,10,87,54,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",26-03-2019 01:00:00,OZONE,2,32,11,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,33,267,141,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-03-2019 01:00:00,PM10,107,166,132,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-03-2019 01:00:00,NO2,26,103,57,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-03-2019 01:00:00,NH3,NA,NA,NA,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-03-2019 01:00:00,SO2,15,49,31,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-03-2019 01:00:00,CO,35,70,52,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-03-2019 01:00:00,OZONE,2,95,31,NA
76,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",26-03-2019 01:00:00,PM2.5,36,173,75,NA
77,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",26-03-2019 01:00:00,PM10,86,154,111,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",26-03-2019 01:00:00,NO2,17,21,19,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",26-03-2019 01:00:00,CO,15,24,20,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",26-03-2019 01:00:00,OZONE,19,51,33,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,40,305,194,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-03-2019 01:00:00,PM10,NA,NA,NA,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-03-2019 01:00:00,NO2,1,55,21,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-03-2019 01:00:00,NH3,6,9,7,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-03-2019 01:00:00,SO2,13,33,22,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-03-2019 01:00:00,CO,10,78,31,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-03-2019 01:00:00,OZONE,5,85,37,NA
88,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",26-03-2019 01:00:00,PM2.5,33,242,113,NA
89,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",26-03-2019 01:00:00,PM10,54,129,104,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",26-03-2019 01:00:00,NO2,33,62,43,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",26-03-2019 01:00:00,CO,4,17,11,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",26-03-2019 01:00:00,OZONE,50,79,59,NA
93,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",26-03-2019 01:00:00,PM2.5,NA,NA,NA,NA
94,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",26-03-2019 01:00:00,PM10,NA,NA,NA,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",26-03-2019 01:00:00,NO2,NA,NA,NA,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",26-03-2019 01:00:00,CO,25,82,49,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",26-03-2019 01:00:00,OZONE,18,42,26,NA
98,India,Delhi,Delhi,"DTU, Delhi - CPCB",26-03-2019 01:00:00,PM2.5,51,292,165,NA
99,India,Delhi,Delhi,"DTU, Delhi - CPCB",26-03-2019 01:00:00,PM10,100,170,138,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",26-03-2019 01:00:00,NO2,22,51,33,NA
101,India,Delhi,Delhi,"DTU, Delhi - CPCB",26-03-2019 01:00:00,NH3,6,8,7,NA
102,India,Delhi,Delhi,"DTU, Delhi - CPCB",26-03-2019 01:00:00,SO2,12,22,16,NA
103,India,Delhi,Delhi,"DTU, Delhi - CPCB",26-03-2019 01:00:00,CO,3,46,24,NA
104,India,Delhi,Delhi,"DTU, Delhi - CPCB",26-03-2019 01:00:00,OZONE,11,73,34,NA
105,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,48,280,112,NA
106,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",26-03-2019 01:00:00,PM10,100,179,127,NA
107,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",26-03-2019 01:00:00,NO2,17,82,42,NA
108,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",26-03-2019 01:00:00,NH3,5,10,7,NA
109,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",26-03-2019 01:00:00,SO2,16,54,28,NA
110,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",26-03-2019 01:00:00,CO,35,102,78,NA
111,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",26-03-2019 01:00:00,OZONE,1,79,18,NA
112,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",26-03-2019 01:00:00,PM2.5,42,362,177,NA
113,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",26-03-2019 01:00:00,PM10,117,263,175,NA
114,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",26-03-2019 01:00:00,NO2,17,74,35,NA
115,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",26-03-2019 01:00:00,NH3,6,11,7,NA
116,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",26-03-2019 01:00:00,SO2,30,61,43,NA
117,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",26-03-2019 01:00:00,CO,18,73,50,NA
118,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",26-03-2019 01:00:00,OZONE,5,92,38,NA
119,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-03-2019 01:00:00,PM2.5,51,282,114,NA
120,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-03-2019 01:00:00,PM10,102,163,129,NA
121,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-03-2019 01:00:00,NO2,51,55,52,NA
122,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-03-2019 01:00:00,CO,60,93,76,NA
123,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-03-2019 01:00:00,OZONE,21,26,23,NA
124,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-03-2019 01:00:00,PM2.5,80,303,150,NA
125,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-03-2019 01:00:00,NO2,21,78,49,NA
126,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-03-2019 01:00:00,NH3,4,5,4,NA
127,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-03-2019 01:00:00,SO2,17,49,30,NA
128,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-03-2019 01:00:00,CO,8,101,25,NA
129,India,Delhi,Delhi,"ITO, Delhi - CPCB",26-03-2019 01:00:00,PM2.5,50,249,146,NA
130,India,Delhi,Delhi,"ITO, Delhi - CPCB",26-03-2019 01:00:00,PM10,81,150,119,NA
131,India,Delhi,Delhi,"ITO, Delhi - CPCB",26-03-2019 01:00:00,NO2,20,43,31,NA
132,India,Delhi,Delhi,"ITO, Delhi - CPCB",26-03-2019 01:00:00,NH3,3,10,6,NA
133,India,Delhi,Delhi,"ITO, Delhi - CPCB",26-03-2019 01:00:00,SO2,9,31,22,NA
134,India,Delhi,Delhi,"ITO, Delhi - CPCB",26-03-2019 01:00:00,CO,26,88,52,NA
135,India,Delhi,Delhi,"ITO, Delhi - CPCB",26-03-2019 01:00:00,OZONE,3,29,8,NA
136,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,83,290,188,NA
137,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",26-03-2019 01:00:00,PM10,115,212,157,NA
138,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",26-03-2019 01:00:00,NO2,30,81,45,NA
139,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",26-03-2019 01:00:00,NH3,8,12,10,NA
140,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",26-03-2019 01:00:00,SO2,18,42,30,NA
141,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",26-03-2019 01:00:00,CO,53,103,81,NA
142,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",26-03-2019 01:00:00,OZONE,8,90,31,NA
143,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,40,277,117,NA
144,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-03-2019 01:00:00,PM10,81,165,129,NA
145,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-03-2019 01:00:00,NO2,26,109,59,NA
146,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-03-2019 01:00:00,NH3,8,11,9,NA
147,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-03-2019 01:00:00,SO2,33,48,40,NA
148,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-03-2019 01:00:00,CO,63,102,86,NA
149,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-03-2019 01:00:00,OZONE,1,95,29,NA
150,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",26-03-2019 01:00:00,PM2.5,8,135,74,NA
151,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",26-03-2019 01:00:00,PM10,69,143,109,NA
152,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",26-03-2019 01:00:00,NO2,3,9,6,NA
153,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",26-03-2019 01:00:00,CO,13,19,15,NA
154,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",26-03-2019 01:00:00,OZONE,11,41,24,NA
155,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,32,250,106,NA
156,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-03-2019 01:00:00,PM10,99,169,128,NA
157,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-03-2019 01:00:00,NO2,36,103,61,NA
158,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-03-2019 01:00:00,NH3,6,7,6,NA
159,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-03-2019 01:00:00,SO2,13,29,22,NA
160,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-03-2019 01:00:00,CO,27,78,53,NA
161,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-03-2019 01:00:00,OZONE,1,90,21,NA
162,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,3,273,116,NA
163,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-03-2019 01:00:00,PM10,117,173,140,NA
164,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-03-2019 01:00:00,NO2,41,80,54,NA
165,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-03-2019 01:00:00,NH3,4,8,6,NA
166,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-03-2019 01:00:00,SO2,10,16,13,NA
167,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-03-2019 01:00:00,CO,28,53,40,NA
168,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-03-2019 01:00:00,OZONE,13,32,19,NA
169,India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,52,325,150,NA
170,India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-03-2019 01:00:00,PM10,127,360,181,NA
171,India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-03-2019 01:00:00,NO2,27,46,34,NA
172,India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-03-2019 01:00:00,NH3,6,10,8,NA
173,India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-03-2019 01:00:00,SO2,19,28,22,NA
174,India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-03-2019 01:00:00,CO,28,62,50,NA
175,India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-03-2019 01:00:00,OZONE,5,45,22,NA
176,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",26-03-2019 01:00:00,PM2.5,72,304,180,NA
177,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",26-03-2019 01:00:00,NO2,13,39,26,NA
178,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",26-03-2019 01:00:00,SO2,2,37,13,NA
179,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",26-03-2019 01:00:00,CO,6,105,46,NA
180,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",26-03-2019 01:00:00,OZONE,10,70,38,NA
181,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,27,361,180,NA
182,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-03-2019 01:00:00,PM10,58,187,124,NA
183,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-03-2019 01:00:00,NO2,12,56,30,NA
184,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-03-2019 01:00:00,NH3,4,9,6,NA
185,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-03-2019 01:00:00,SO2,6,104,38,NA
186,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-03-2019 01:00:00,CO,5,30,16,NA
187,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-03-2019 01:00:00,OZONE,6,138,52,NA
188,India,Delhi,Delhi,"Narela, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,38,318,147,NA
189,India,Delhi,Delhi,"Narela, Delhi - DPCC",26-03-2019 01:00:00,PM10,88,204,140,NA
190,India,Delhi,Delhi,"Narela, Delhi - DPCC",26-03-2019 01:00:00,NO2,26,78,40,NA
191,India,Delhi,Delhi,"Narela, Delhi - DPCC",26-03-2019 01:00:00,NH3,7,10,8,NA
192,India,Delhi,Delhi,"Narela, Delhi - DPCC",26-03-2019 01:00:00,SO2,12,40,25,NA
193,India,Delhi,Delhi,"Narela, Delhi - DPCC",26-03-2019 01:00:00,CO,15,80,67,NA
194,India,Delhi,Delhi,"Narela, Delhi - DPCC",26-03-2019 01:00:00,OZONE,12,79,34,NA
195,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,47,267,129,NA
196,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-03-2019 01:00:00,PM10,NA,NA,NA,NA
197,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-03-2019 01:00:00,NO2,25,91,54,NA
198,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-03-2019 01:00:00,NH3,9,11,10,NA
199,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-03-2019 01:00:00,SO2,5,41,27,NA
200,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-03-2019 01:00:00,CO,30,65,51,NA
201,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-03-2019 01:00:00,OZONE,1,99,30,NA
202,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",26-03-2019 01:00:00,PM2.5,NA,NA,NA,NA
203,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",26-03-2019 01:00:00,PM10,NA,NA,NA,NA
204,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",26-03-2019 01:00:00,NO2,NA,NA,NA,NA
205,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",26-03-2019 01:00:00,CO,98,103,103,NA
206,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",26-03-2019 01:00:00,OZONE,25,46,38,NA
207,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,42,311,121,NA
208,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-03-2019 01:00:00,PM10,86,167,124,NA
209,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-03-2019 01:00:00,NO2,33,67,46,NA
210,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-03-2019 01:00:00,NH3,NA,NA,NA,NA
211,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-03-2019 01:00:00,SO2,12,35,19,NA
212,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-03-2019 01:00:00,CO,35,72,52,NA
213,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-03-2019 01:00:00,OZONE,4,53,18,NA
214,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,42,157,91,NA
215,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",26-03-2019 01:00:00,PM10,83,144,109,NA
216,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",26-03-2019 01:00:00,NO2,11,28,20,NA
217,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",26-03-2019 01:00:00,NH3,10,14,12,NA
218,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",26-03-2019 01:00:00,SO2,5,11,8,NA
219,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",26-03-2019 01:00:00,CO,22,48,33,NA
220,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",26-03-2019 01:00:00,OZONE,1,53,20,NA
221,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",26-03-2019 01:00:00,PM2.5,30,267,128,NA
222,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",26-03-2019 01:00:00,PM10,102,181,133,NA
223,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",26-03-2019 01:00:00,NO2,38,100,60,NA
