id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
1,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-03-2019 01:00:00,PM2.5,50,99,67,NA
2,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-03-2019 01:00:00,PM10,80,133,97,NA
3,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-03-2019 01:00:00,NO2,5,30,17,NA
4,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-03-2019 01:00:00,NH3,2,3,3,NA
5,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-03-2019 01:00:00,SO2,3,20,10,NA
6,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-03-2019 01:00:00,CO,12,34,24,NA
7,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-03-2019 01:00:00,OZONE,3,59,14,NA
8,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-03-2019 01:00:00,PM2.5,31,74,53,NA
9,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-03-2019 01:00:00,PM10,64,107,83,NA
10,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-03-2019 01:00:00,NO2,12,47,23,NA
11,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-03-2019 01:00:00,NH3,2,6,4,NA
12,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-03-2019 01:00:00,SO2,7,34,14,NA
13,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-03-2019 01:00:00,CO,26,121,47,NA
14,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-03-2019 01:00:00,OZONE,8,67,34,NA
15,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",17-03-2019 01:00:00,PM2.5,35,89,62,NA
16,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",17-03-2019 01:00:00,PM10,63,118,92,NA
17,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",17-03-2019 01:00:00,NO2,47,110,80,NA
18,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",17-03-2019 01:00:00,NH3,4,8,6,NA
19,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",17-03-2019 01:00:00,SO2,3,33,12,NA
20,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",17-03-2019 01:00:00,CO,11,37,25,NA
21,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",17-03-2019 01:00:00,OZONE,10,143,62,NA
22,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",17-03-2019 01:00:00,PM2.5,NA,NA,NA,NA
23,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",17-03-2019 01:00:00,PM10,NA,NA,NA,NA
24,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",17-03-2019 01:00:00,NO2,NA,NA,NA,NA
25,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",17-03-2019 01:00:00,NH3,NA,NA,NA,NA
26,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",17-03-2019 01:00:00,SO2,NA,NA,NA,NA
27,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17-03-2019 01:00:00,PM2.5,24,67,45,NA
28,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17-03-2019 01:00:00,PM10,67,126,87,NA
29,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17-03-2019 01:00:00,NO2,13,66,32,NA
30,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17-03-2019 01:00:00,NH3,2,4,2,NA
31,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17-03-2019 01:00:00,SO2,6,30,10,NA
32,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17-03-2019 01:00:00,CO,20,42,32,NA
33,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17-03-2019 01:00:00,OZONE,1,35,14,NA
34,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",17-03-2019 01:00:00,PM2.5,75,360,245,NA
35,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",17-03-2019 01:00:00,PM10,131,487,252,NA
36,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",17-03-2019 01:00:00,NO2,13,70,27,NA
37,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",17-03-2019 01:00:00,NH3,4,8,7,NA
38,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",17-03-2019 01:00:00,SO2,18,30,21,NA
39,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",17-03-2019 01:00:00,CO,18,78,38,NA
40,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",17-03-2019 01:00:00,OZONE,10,28,18,NA
41,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",17-03-2019 01:00:00,PM2.5,33,373,106,NA
42,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",17-03-2019 01:00:00,NO2,89,140,112,NA
43,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",17-03-2019 01:00:00,SO2,11,18,12,NA
44,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",17-03-2019 01:00:00,CO,50,108,79,NA
45,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",17-03-2019 01:00:00,OZONE,3,19,14,NA
46,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-03-2019 01:00:00,PM2.5,53,315,182,NA
47,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-03-2019 01:00:00,NO2,64,117,81,NA
48,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-03-2019 01:00:00,SO2,14,37,21,NA
49,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-03-2019 01:00:00,CO,8,106,72,NA
50,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-03-2019 01:00:00,OZONE,64,250,128,NA
51,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",17-03-2019 01:00:00,PM2.5,52,295,186,NA
52,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",17-03-2019 01:00:00,NO2,75,216,139,NA
53,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",17-03-2019 01:00:00,SO2,48,51,49,NA
54,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",17-03-2019 01:00:00,CO,35,82,60,NA
55,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",17-03-2019 01:00:00,OZONE,42,161,95,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,75,243,147,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-03-2019 01:00:00,PM10,80,179,126,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-03-2019 01:00:00,NO2,51,114,75,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-03-2019 01:00:00,NH3,4,6,5,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-03-2019 01:00:00,SO2,29,52,38,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-03-2019 01:00:00,CO,20,50,36,NA
62,India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-03-2019 01:00:00,OZONE,2,80,21,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,65,339,139,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",17-03-2019 01:00:00,PM10,116,265,158,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",17-03-2019 01:00:00,NO2,44,128,97,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",17-03-2019 01:00:00,NH3,6,8,7,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",17-03-2019 01:00:00,SO2,11,24,17,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",17-03-2019 01:00:00,CO,5,123,82,NA
69,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",17-03-2019 01:00:00,OZONE,4,42,12,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,55,304,177,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-03-2019 01:00:00,PM10,103,204,141,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-03-2019 01:00:00,NO2,31,151,81,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-03-2019 01:00:00,NH3,4,7,6,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-03-2019 01:00:00,SO2,19,50,35,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-03-2019 01:00:00,CO,35,85,65,NA
76,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-03-2019 01:00:00,OZONE,1,105,29,NA
77,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",17-03-2019 01:00:00,PM2.5,44,170,82,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",17-03-2019 01:00:00,PM10,61,141,104,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",17-03-2019 01:00:00,NO2,28,33,30,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",17-03-2019 01:00:00,CO,8,12,10,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",17-03-2019 01:00:00,OZONE,30,61,42,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,57,329,203,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-03-2019 01:00:00,NO2,8,81,33,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-03-2019 01:00:00,NH3,5,8,7,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-03-2019 01:00:00,SO2,12,37,19,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-03-2019 01:00:00,CO,7,149,36,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-03-2019 01:00:00,OZONE,3,114,38,NA
88,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",17-03-2019 01:00:00,PM2.5,63,198,111,NA
89,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",17-03-2019 01:00:00,PM10,71,194,105,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",17-03-2019 01:00:00,NO2,28,78,51,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",17-03-2019 01:00:00,CO,5,105,16,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",17-03-2019 01:00:00,OZONE,12,96,74,NA
93,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",17-03-2019 01:00:00,PM2.5,72,159,118,NA
94,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",17-03-2019 01:00:00,PM10,80,175,122,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",17-03-2019 01:00:00,NO2,25,30,27,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",17-03-2019 01:00:00,CO,32,110,82,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",17-03-2019 01:00:00,OZONE,19,45,26,NA
98,India,Delhi,Delhi,"DTU, Delhi - CPCB",17-03-2019 01:00:00,PM2.5,56,295,173,NA
99,India,Delhi,Delhi,"DTU, Delhi - CPCB",17-03-2019 01:00:00,PM10,80,194,135,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",17-03-2019 01:00:00,NO2,24,51,36,NA
101,India,Delhi,Delhi,"DTU, Delhi - CPCB",17-03-2019 01:00:00,NH3,4,7,5,NA
102,India,Delhi,Delhi,"DTU, Delhi - CPCB",17-03-2019 01:00:00,SO2,5,15,9,NA
103,India,Delhi,Delhi,"DTU, Delhi - CPCB",17-03-2019 01:00:00,CO,8,57,33,NA
104,India,Delhi,Delhi,"DTU, Delhi - CPCB",17-03-2019 01:00:00,OZONE,8,99,40,NA
105,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,63,233,124,NA
106,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-03-2019 01:00:00,PM10,89,162,126,NA
107,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-03-2019 01:00:00,NO2,24,117,55,NA
108,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-03-2019 01:00:00,NH3,5,8,7,NA
109,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-03-2019 01:00:00,SO2,18,29,22,NA
110,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-03-2019 01:00:00,CO,27,102,82,NA
111,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-03-2019 01:00:00,OZONE,1,83,7,NA
112,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",17-03-2019 01:00:00,PM2.5,42,361,170,NA
113,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",17-03-2019 01:00:00,PM10,84,390,190,NA
114,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",17-03-2019 01:00:00,NO2,19,102,50,NA
115,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",17-03-2019 01:00:00,NH3,2,4,3,NA
116,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",17-03-2019 01:00:00,SO2,25,58,35,NA
117,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",17-03-2019 01:00:00,CO,27,108,78,NA
118,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",17-03-2019 01:00:00,OZONE,3,143,41,NA
119,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",17-03-2019 01:00:00,PM2.5,59,281,126,NA
120,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",17-03-2019 01:00:00,PM10,69,179,120,NA
121,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",17-03-2019 01:00:00,NO2,62,84,73,NA
122,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",17-03-2019 01:00:00,CO,46,94,72,NA
123,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",17-03-2019 01:00:00,OZONE,20,36,26,NA
124,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",17-03-2019 01:00:00,PM2.5,NA,NA,NA,NA
125,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",17-03-2019 01:00:00,NO2,NA,NA,NA,NA
126,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",17-03-2019 01:00:00,NH3,NA,NA,NA,NA
127,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",17-03-2019 01:00:00,SO2,NA,NA,NA,NA
128,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",17-03-2019 01:00:00,CO,7,59,54,NA
129,India,Delhi,Delhi,"ITO, Delhi - CPCB",17-03-2019 01:00:00,PM2.5,66,227,135,NA
130,India,Delhi,Delhi,"ITO, Delhi - CPCB",17-03-2019 01:00:00,PM10,74,152,108,NA
131,India,Delhi,Delhi,"ITO, Delhi - CPCB",17-03-2019 01:00:00,NO2,19,54,32,NA
132,India,Delhi,Delhi,"ITO, Delhi - CPCB",17-03-2019 01:00:00,NH3,3,14,6,NA
133,India,Delhi,Delhi,"ITO, Delhi - CPCB",17-03-2019 01:00:00,SO2,10,33,16,NA
134,India,Delhi,Delhi,"ITO, Delhi - CPCB",17-03-2019 01:00:00,CO,20,87,56,NA
135,India,Delhi,Delhi,"ITO, Delhi - CPCB",17-03-2019 01:00:00,OZONE,3,31,10,NA
136,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,70,344,195,NA
137,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",17-03-2019 01:00:00,PM10,107,381,180,NA
138,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",17-03-2019 01:00:00,NO2,30,107,61,NA
139,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",17-03-2019 01:00:00,NH3,7,19,10,NA
140,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",17-03-2019 01:00:00,SO2,19,36,27,NA
141,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",17-03-2019 01:00:00,CO,48,109,85,NA
142,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",17-03-2019 01:00:00,OZONE,6,116,36,NA
143,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,52,250,123,NA
144,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-03-2019 01:00:00,PM10,94,206,133,NA
145,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-03-2019 01:00:00,NO2,41,158,92,NA
146,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-03-2019 01:00:00,NH3,7,10,9,NA
147,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-03-2019 01:00:00,SO2,28,48,37,NA
148,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-03-2019 01:00:00,CO,78,122,104,NA
149,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-03-2019 01:00:00,OZONE,1,136,32,NA
150,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",17-03-2019 01:00:00,PM2.5,6,258,92,NA
151,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",17-03-2019 01:00:00,PM10,63,122,99,NA
152,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",17-03-2019 01:00:00,NO2,4,20,9,NA
153,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",17-03-2019 01:00:00,CO,9,26,15,NA
154,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",17-03-2019 01:00:00,OZONE,11,60,23,NA
155,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,NA,NA,NA,NA
156,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-03-2019 01:00:00,PM10,NA,NA,NA,NA
157,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-03-2019 01:00:00,NO2,NA,NA,NA,NA
158,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-03-2019 01:00:00,NH3,NA,NA,NA,NA
159,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-03-2019 01:00:00,SO2,NA,NA,NA,NA
160,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-03-2019 01:00:00,CO,32,102,66,NA
161,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-03-2019 01:00:00,OZONE,1,72,8,NA
162,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,35,253,135,NA
163,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-03-2019 01:00:00,PM10,94,185,134,NA
164,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-03-2019 01:00:00,NO2,36,81,54,NA
165,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-03-2019 01:00:00,NH3,3,7,5,NA
166,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-03-2019 01:00:00,SO2,8,13,10,NA
167,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-03-2019 01:00:00,CO,15,70,49,NA
168,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-03-2019 01:00:00,OZONE,14,22,17,NA
169,India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,70,348,248,NA
170,India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-03-2019 01:00:00,PM10,42,500,212,NA
171,India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-03-2019 01:00:00,NO2,24,63,42,NA
172,India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-03-2019 01:00:00,NH3,6,10,8,NA
173,India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-03-2019 01:00:00,SO2,19,36,26,NA
174,India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-03-2019 01:00:00,CO,28,68,56,NA
175,India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-03-2019 01:00:00,OZONE,6,69,24,NA
176,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-03-2019 01:00:00,PM2.5,60,323,180,NA
177,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-03-2019 01:00:00,NO2,9,53,25,NA
178,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-03-2019 01:00:00,SO2,9,25,16,NA
179,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-03-2019 01:00:00,CO,14,48,32,NA
180,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-03-2019 01:00:00,OZONE,9,92,39,NA
181,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,42,348,193,NA
182,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-03-2019 01:00:00,PM10,41,182,118,NA
183,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-03-2019 01:00:00,NO2,16,85,38,NA
184,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-03-2019 01:00:00,NH3,4,8,6,NA
185,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-03-2019 01:00:00,SO2,14,68,25,NA
186,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-03-2019 01:00:00,CO,5,30,16,NA
187,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-03-2019 01:00:00,OZONE,2,145,59,NA
188,India,Delhi,Delhi,"Narela, Delhi - DPCC",17-03-2019 01:00:00,PM2.5,32,297,150,NA
189,India,Delhi,Delhi,"Narela, Delhi - DPCC",17-03-2019 01:00:00,PM10,67,200,125,NA
190,India,Delhi,Delhi,"Narela, Delhi - DPCC",17-03-2019 01:00:00,NO2,23,93,46,NA
191,India,Delhi,Delhi,"Narela, Delhi - DPCC",17-03-2019 01:00:00,NH3,7,9,8,NA
192,India,Delhi,Delhi,"Narela, Delhi - DPCC",17-03-2019 01:00:00,SO2,12,31,19,NA
