id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
95,India,Delhi,Delhi,"DTU, Delhi - CPCB",21-03-2019 08:00:00,SO2,11,22,15,NA
96,India,Delhi,Delhi,"DTU, Delhi - CPCB",21-03-2019 08:00:00,CO,15,100,27,NA
97,India,Delhi,Delhi,"DTU, Delhi - CPCB",21-03-2019 08:00:00,OZONE,6,97,81,NA
98,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,40,416,228,NA
99,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-03-2019 08:00:00,PM10,70,352,185,NA
100,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-03-2019 08:00:00,NO2,8,96,50,NA
101,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-03-2019 08:00:00,NH3,6,13,9,NA
102,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-03-2019 08:00:00,SO2,20,59,36,NA
103,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-03-2019 08:00:00,CO,27,119,43,NA
104,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-03-2019 08:00:00,OZONE,3,91,64,NA
105,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",21-03-2019 08:00:00,PM2.5,48,436,259,NA
106,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",21-03-2019 08:00:00,PM10,101,483,253,NA
107,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",21-03-2019 08:00:00,NO2,12,120,53,NA
108,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",21-03-2019 08:00:00,NH3,4,7,6,NA
109,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",21-03-2019 08:00:00,SO2,33,65,43,NA
110,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",21-03-2019 08:00:00,CO,22,138,36,NA
111,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",21-03-2019 08:00:00,OZONE,1,191,135,NA
112,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-03-2019 08:00:00,PM2.5,NA,NA,NA,NA
113,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-03-2019 08:00:00,PM10,NA,NA,NA,NA
114,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-03-2019 08:00:00,NO2,NA,NA,NA,NA
115,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-03-2019 08:00:00,CO,NA,NA,NA,NA
116,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-03-2019 08:00:00,OZONE,NA,NA,NA,NA
117,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-03-2019 08:00:00,PM2.5,61,443,252,NA
118,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-03-2019 08:00:00,NO2,11,144,58,NA
119,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-03-2019 08:00:00,NH3,3,5,4,NA
120,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-03-2019 08:00:00,SO2,24,101,47,NA
121,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-03-2019 08:00:00,CO,20,116,30,NA
122,India,Delhi,Delhi,"ITO, Delhi - CPCB",21-03-2019 08:00:00,PM2.5,72,468,272,NA
123,India,Delhi,Delhi,"ITO, Delhi - CPCB",21-03-2019 08:00:00,PM10,65,396,169,NA
124,India,Delhi,Delhi,"ITO, Delhi - CPCB",21-03-2019 08:00:00,NO2,NA,NA,NA,NA
125,India,Delhi,Delhi,"ITO, Delhi - CPCB",21-03-2019 08:00:00,NH3,NA,NA,NA,NA
126,India,Delhi,Delhi,"ITO, Delhi - CPCB",21-03-2019 08:00:00,SO2,13,56,27,NA
127,India,Delhi,Delhi,"ITO, Delhi - CPCB",21-03-2019 08:00:00,CO,17,118,23,NA
128,India,Delhi,Delhi,"ITO, Delhi - CPCB",21-03-2019 08:00:00,OZONE,3,37,28,NA
129,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,57,397,259,NA
130,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-03-2019 08:00:00,PM10,80,414,206,NA
131,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-03-2019 08:00:00,NO2,20,99,50,NA
132,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-03-2019 08:00:00,NH3,10,19,14,NA
133,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-03-2019 08:00:00,SO2,19,53,34,NA
134,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-03-2019 08:00:00,CO,55,114,72,NA
135,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-03-2019 08:00:00,OZONE,6,117,83,NA
136,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-03-2019 08:00:00,PM2.5,NA,NA,NA,NA
137,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-03-2019 08:00:00,PM10,NA,NA,NA,NA
138,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-03-2019 08:00:00,NO2,NA,NA,NA,NA
139,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-03-2019 08:00:00,CO,NA,NA,NA,NA
140,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-03-2019 08:00:00,OZONE,NA,NA,NA,NA
141,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,35,409,232,NA
142,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-03-2019 08:00:00,PM10,94,348,193,NA
143,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-03-2019 08:00:00,SO2,9,19,13,NA
144,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-03-2019 08:00:00,CO,18,115,33,NA
145,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-03-2019 08:00:00,OZONE,13,31,28,NA
146,India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,42,365,231,NA
147,India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-03-2019 08:00:00,PM10,80,315,197,NA
148,India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-03-2019 08:00:00,NO2,24,56,37,NA
149,India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-03-2019 08:00:00,NH3,7,15,11,NA
150,India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-03-2019 08:00:00,SO2,18,31,21,NA
151,India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-03-2019 08:00:00,CO,20,82,26,NA
152,India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-03-2019 08:00:00,OZONE,5,56,40,NA
153,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",21-03-2019 08:00:00,PM2.5,95,358,280,NA
154,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",21-03-2019 08:00:00,SO2,3,18,10,NA
155,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",21-03-2019 08:00:00,CO,91,114,97,NA
156,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",21-03-2019 08:00:00,OZONE,4,128,94,NA
157,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,57,392,233,NA
158,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-03-2019 08:00:00,PM10,77,244,150,NA
159,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-03-2019 08:00:00,NO2,14,48,29,NA
160,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-03-2019 08:00:00,NH3,6,11,8,NA
161,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-03-2019 08:00:00,SO2,14,59,35,NA
162,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-03-2019 08:00:00,CO,5,52,11,NA
163,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-03-2019 08:00:00,OZONE,9,176,142,NA
164,India,Delhi,Delhi,"Narela, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,37,344,198,NA
165,India,Delhi,Delhi,"Narela, Delhi - DPCC",21-03-2019 08:00:00,PM10,57,298,173,NA
166,India,Delhi,Delhi,"Narela, Delhi - DPCC",21-03-2019 08:00:00,NO2,15,98,44,NA
167,India,Delhi,Delhi,"Narela, Delhi - DPCC",21-03-2019 08:00:00,NH3,9,14,12,NA
168,India,Delhi,Delhi,"Narela, Delhi - DPCC",21-03-2019 08:00:00,SO2,12,40,24,NA
169,India,Delhi,Delhi,"Narela, Delhi - DPCC",21-03-2019 08:00:00,CO,10,147,75,NA
170,India,Delhi,Delhi,"Narela, Delhi - DPCC",21-03-2019 08:00:00,OZONE,3,118,93,NA
171,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,47,407,234,NA
172,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-03-2019 08:00:00,PM10,77,324,178,NA
173,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-03-2019 08:00:00,NO2,16,122,69,NA
174,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-03-2019 08:00:00,NH3,11,15,13,NA
175,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-03-2019 08:00:00,SO2,16,62,33,NA
176,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-03-2019 08:00:00,CO,30,114,39,NA
177,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-03-2019 08:00:00,OZONE,1,153,102,NA
178,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-03-2019 08:00:00,PM2.5,NA,NA,NA,NA
179,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-03-2019 08:00:00,PM10,NA,NA,NA,NA
180,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-03-2019 08:00:00,NO2,NA,NA,NA,NA
181,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-03-2019 08:00:00,CO,NA,NA,NA,NA
182,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-03-2019 08:00:00,OZONE,NA,NA,NA,NA
183,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,40,412,237,NA
184,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-03-2019 08:00:00,PM10,57,293,159,NA
185,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-03-2019 08:00:00,NO2,17,74,42,NA
186,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-03-2019 08:00:00,NH3,NA,NA,NA,NA
187,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-03-2019 08:00:00,SO2,14,40,21,NA
188,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-03-2019 08:00:00,CO,30,113,36,NA
189,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-03-2019 08:00:00,OZONE,9,90,64,NA
190,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,38,422,214,NA
191,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-03-2019 08:00:00,PM10,58,288,149,NA
192,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-03-2019 08:00:00,NO2,8,51,24,NA
193,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-03-2019 08:00:00,NH3,12,27,18,NA
194,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-03-2019 08:00:00,SO2,4,24,12,NA
195,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-03-2019 08:00:00,CO,20,109,25,NA
196,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-03-2019 08:00:00,OZONE,3,57,49,NA
197,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,28,394,224,NA
198,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-03-2019 08:00:00,PM10,73,376,187,NA
199,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-03-2019 08:00:00,NO2,25,133,71,NA
200,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-03-2019 08:00:00,NH3,12,21,16,NA
201,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-03-2019 08:00:00,SO2,22,53,37,NA
202,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-03-2019 08:00:00,CO,68,130,75,NA
203,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-03-2019 08:00:00,OZONE,6,63,53,NA
204,India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,38,372,220,NA
205,India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-03-2019 08:00:00,PM10,75,330,187,NA
206,India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-03-2019 08:00:00,NO2,18,117,59,NA
207,India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-03-2019 08:00:00,NH3,6,16,11,NA
208,India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-03-2019 08:00:00,SO2,16,51,27,NA
209,India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-03-2019 08:00:00,CO,10,114,24,NA
